	Date	User	Tweet
115	2017-12-22 14:44:50+00:00	CoinDesk	Undisputed Twitter championship unlocked https://t.co/GECTC9Jhm2
116	2017-12-22 14:43:48+00:00	CoinDesk	Price chart showing @CMEGroup bitcoin futures trading today (Chart via @CNBC) https://t.co/KJH2mw5JG4
117	2017-12-22 14:38:42+00:00	CoinDesk	Please add: “Assuming fetal position” https://t.co/9OsM38Fh3V
118	2017-12-22 14:34:50+00:00	CoinDesk	Chart showing bitcoin price since @CBOE and @CMEGroup futures trading dates were announced (Data via @CoinDesk BPI) https://t.co/U8OaPazBcO
119	2017-12-22 14:27:16+00:00	CoinDesk	$4,600: The price of bitcoin is down nearly $5,000 today (Data via CoinDesk BPI) https://t.co/10icXqesci
120	2017-12-22 14:25:11+00:00	CoinDesk	".@CMEGroup just briefly halted trading of its January bitcoin future 
https://t.co/beRkz7KSqB https://t.co/OC4MIlhu0Y"
121	2017-12-22 14:14:53+00:00	CoinDesk	Sberbank Chairman: Blockchain Adoption Could Take 10 Years https://t.co/VvXVV61UyP https://t.co/r3wougWP7k
122	2017-12-22 14:14:16+00:00	CoinDesk	Today’s bitcoin price correction in historical context (Data via CoinDesk BPI) https://t.co/OUuWFJ9IFd
123	2017-12-22 14:11:28+00:00	CoinDesk	Bitcoin futures prices are following the spot market, but still trading at a premium at press time (Data via @CBOE and @CMEGroup) https://t.co/KT7mgOARFs
124	2017-12-22 14:07:21+00:00	CoinDesk	The price of bitcoin across global exchanges is now below $12,000 (Data via CoinDesk BPI) https://t.co/GGrrqCBYRF
125	2017-12-22 13:59:57+00:00	CoinDesk	Snapshot of global bitcoin volumes amid market correction (Data via @Bitcoinity) https://t.co/Hfs80nOdVV
126	2017-12-22 13:58:28+00:00	CoinDesk	The price of litecoin is down nearly 40% from its all-time high on Tuesday (Data via @CoinMarketCap) https://t.co/r2YnO5VLhh
127	2017-12-22 13:53:55+00:00	CoinDesk	A day after setting a new record, Ripple’s XRP cryptocurrency is down 35% from its all-time high (Data via @onchainfx) https://t.co/5qxss3Vz9d
128	2017-12-22 13:43:03+00:00	CoinDesk	All of the data 20 cryptocurrencies are now down more than 20% in the last 24 hours (Data via @CoinMarketCap) https://t.co/6Aw04vNcWS
129	2017-12-22 13:19:22+00:00	CoinDesk	With move below $13k, bitcoin falls to 16-day low https://t.co/GX49zz1Qkb
130	2017-12-22 13:15:33+00:00	CoinDesk	Bitcoin down more than $2k today, drops below $13,000 https://t.co/V7DrMLEJZ0
131	2017-12-22 13:07:49+00:00	CoinDesk	Futures Firm Cboe Filed for 6 Bitcoin ETFs This Week https://t.co/MsJbYLh7XQ https://t.co/SQKyCEDE9q
132	2017-12-22 13:00:38+00:00	CoinDesk	PC Mag – 14 Reasons to Keep an Eye on Blockchain in 2018 https://t.co/CiP4EQSuTY by @rjmarvin1
133	2017-12-22 12:27:32+00:00	CoinDesk	Crypto Market Sheds Billions as Top 100 Assets Down Sharply https://t.co/JG7aEEh1Eu https://t.co/BZ2Gw8a4iq
134	2017-12-22 12:01:46+00:00	CoinDesk	Wikileaks to Accept Additional Cryptocurrencies for Donations https://t.co/eaQyLnurLy https://t.co/BZlYNDilfs
135	2017-12-22 10:02:54+00:00	CoinDesk	Buying Bitcoin? Investment Funds Will Be on the Blockchain, Too https://t.co/rmCUnok9kB https://t.co/G2zxz0g4ZA
136	2017-12-22 08:09:47+00:00	CoinDesk	SEC's Munchee Order Is a Recipe for Securities Law Violations https://t.co/tympIgvqJb https://t.co/i5S2Rx6PZ1
137	2017-12-22 05:04:35+00:00	CoinDesk	What Comes After Crypto's Summer of Love https://t.co/pCIAiq5vOf https://t.co/dQ9lrkludx
138	2017-12-22 01:59:14+00:00	CoinDesk	Bitcoin's Price Is Now Down 25% from Its All-Time High https://t.co/3X0gK2p0rN https://t.co/S6E7YsjhKu
